1692169	呢支羹係愛嚟俾茶用嘅。	1691837	This spoon is for tea.
1692172	呢支匙羹係俾茶用嘅。	1691837	This spoon is for tea.
1692191	個男人好老。	1174867	The man is old.
1692193	呢支匙羹係飲湯用嘅。	1691832	This spoon is for soup.
1692195	呢支羹係愛嚟飲湯嘅。	1691832	This spoon is for soup.
1692198	你好可靠。	1691831	You're reliable.
1692201	我喺邊度可以買到？	1691778	Where can I buy it?
1692247	有咩需要我會喺度。	1691397	I'm available in case you need something.
1692252	我明。	1691393	I get it.
1692254	我get到。	1691393	I get it.
1692263	唔好玩條匙啦。	1691374	Do not play with the key.
1692267	咪玩條鎖匙啦。	1691374	Do not play with the key.
1692277	我啱啱諗到條正橋。	1691379	I just got a good idea.
1692306	我覺得我啱啱食啲蛋壞咗。	1691362	I think the eggs that I just ate were rotten.
1692316	佢成日都咁忙嘅。	1691357	He's always busy.
1692334	隻老鼠生定死架？	625907	Is the rat alive or dead?
1692349	有人話真理必勝。	1691345	It is said that truth always triumphs.
1707163	我唔鍾意佢。	354256	I don't like him.
1707468	係人都睇得出佢好攰。	284120	It was obvious to everybody that he was tired.
1707498	真正明白我嘅人淨係得我阿媽一個。	320572	Only my mother really understands me.
1708824	我想飲杯咖啡。	454413	I would like to have a cup of coffee.
1711873	一開始我都仲覺得佢地炒我係啱嘅。	1711625	At first, I felt they were right to have fired me.
1711876	阿Tom唔想喺Mary讀書嗰陣打攪佢。	1711433	Tom didn't want to interrupt Mary while she was studying.
1711879	佢同Tom借啲小說。	1710599	She borrows novels from Tom.
1711881	屌，我地老喇！	1710521	Fuck, we're old!
1711883	佢地煲水想沖茶。	1710463	They boil water for tea.
1733263	大不了咪辭咗份工佢囉。	66210	You can always quit the job.
1733266	我病咗，所以冇返到學。	1457056	Since I was sick, I didn't go to school.
1733315	我個頭好暈。	1519789	I'm feeling dizzy.
1733317	你屋企定我屋企？	1148389	Your place or mine?
1733318	我仲讀緊書。	1671859	I'm still in school.
1733481	我唔記得問佢添。	354494	I forgot to ask him.
1746080	我最鍾意嗰條裙係黑色嗰條。	955899	The dress I like most is the black one.
1746083	你聽日記住提我寄份報告出去喎。	323044	Please remind me to mail the report tomorrow.
1746088	打我吖。	792729	Hit me.
1746092	唔該聽朝六點鐘打電話嚟叫我起身吖。	323211	I'd like a wake-up call at six tomorrow morning.
1746093	佢係一個好靚嘅女人。	309012	She is a woman of great beauty.
1746112	我好耐冇見過佢喇。	715054	I haven't seen him for a very long time.
1746536	拜拜！	647456	Bye!
1747097	我會喺呢度留到三點。	257864	I will stay here till three o'clock.
1752331	佢哋發現咗喇。	1683884	They found out.
1752436	你話佢幾多歲吖嗱？	312816	How old do you think she is?
1761564	你冇嘢吖嘛？	29868	You all right?
1761576	真係要睇吓幾時喎。	281078	It really depends on when.
1761622	唔好意思呀，我而家要去送啲人客走喇。	531833	I'm sorry, I have to see off the guests now.
1761662	夜晚一唔一齊食飯呀？	249650	Will you have dinner with me?
1762934	如果阿Tom嚟緊呢三日都唔覆我哋，我諗我哋應該寫多封信俾佢。	1042403	If we don't receive Tom's reply within the next three days, I think we should write him again.
1762936	唔好喊啦。	953247	Don't cry.
1762937	我阿哥好有錢。	1388691	My brother is rich.
1762938	我細佬好有錢。	1388691	My brother is rich.
1762940	佢十幾歲就結咗婚。	310061	She got married in her teens.
1763614	仆佢個街吖，邊條粉腸夠膽死半夜三更打電話俾我？！	1241595	Fucking hell, what idiot dare phone me in the middle of the night?
1763655	佢炒咗個入學試。	302286	He failed the entrance exam.
1763677	唔該你將你啲袋擺落個磅上面吖。	735886	Could you place your bags on the scale, please?
1763681	咦，押韻喎！	1763680	Hey, that rhymes!
1765985	我係一隻狗。	5359762	I'm a dog.
1765990	你知唔知佢哋喺度講緊啲咩呀？	535318	Do you have any idea what they're talking about?
1766112	乜撚嘢嚟㗎？	413791	What the bloody fuck is that?
1766118	我哋個個都嚇到瀨尿。	467436	We were all scared shitless.
1766127	關我撚事咩。	646582	I don't give a shit.
1766128	你同我落嚟！	1766129	Get down here!
1769172	你鍾唔鍾意落雨㗎？	434604	Do you like rain?
1769179	你而家可以入去喇。	1242879	You may go in now.
1769180	佢識唔識彈鋼琴㗎？	312045	Does she play the piano?
1769180	佢識唔識彈鋼琴㗎？	536145	Does she play piano?
1769183	佢講到好似佢真係去過法國咁。	312270	She speaks as if she had really been in France.
1774574	咁大隻狗嘅！	528258	What a big dog!
1774613	唔好以貌取人。	21971	Don't judge a person by his appearance.
1774640	我喺度搵緊我副隱形眼鏡。	54811	I'm looking for my contact lens.
1774643	我真係唔想做人喇。	400949	I am really tired of living.
1774652	個餡餅咁好食嘅！	1774653	What a tasty cake!
1778352	等我話俾你聽我今日做過啲咩嚟啦。	1565062	Let me tell you what I did today.
1780709	大佬呀，呢啲咁嘅嘢搵鬼信咩。	1780710	Come on, who would believe that crap?
1780711	嘩，真係唔講唔知喎。	1780712	Thank you, Captain Obvious.
1780714	你食唔食肉㗎？	427988	Do you eat meat?
1780715	如果你得閒嘅話不如一齊食飯吖？	30940	I'd like to invite you to lunch, if you're not busy.
1780719	你有冇筆呀？	33771	Do you have a pen?
1780721	夠鐘喇。	31334	Time is up.
1780727	佢用信用咭俾錢。	434982	He pays with a credit card.
1781059	俾我死咗去算啦。	1020543	Let me die.
1792543	我啲龍喺邊度呀？	1787898	Where are my dragons?
1865261	而家嘅貸款利率好高。	29388	Interest on loans is high at present.
1865410	我嘅人生目標係要成為一個作家。	251268	My goal in life is to be a novelist.
1866973	今日唔使返学。	242804	There is no school today.
1870360	呢本書係我嘅。	516622	This book is mine.
1874151	每天最舒服嘅時光，就係攤喺床上面。	2574421	The most comfortable time of every day is spent lying on the bed.
1874427	基輔係烏克蘭嘅首都。	490628	Kyiv is the capital of Ukraine.
1874429	我唔識講西班牙文。	960034	I don't speak Spanish.
1875302	佢寫咗一封長信畀我。	297685	He wrote me a long letter.
1877279	我瞓覺好易醒。	322734	I'm a light sleeper.
1877381	阿Tom仲未識揸車。	1026791	Tom can't drive a car yet.
1877383	佢吊頸自殺。	299273	He committed suicide by hanging himself.
1878026	阿Tom同阿Mary倾咗成晚偈。	1027974	Tom talked with Mary all night.
1878258	我買咗部新衣車。	258792	I bought a new sewing machine.
1878326	你忙唔忙啊？	68948	Are you busy?
1878441	呢度有冇人識講中文㗎？	1792477	Is there anyone who can speak Chinese here?
1879934	哥倫布之所以成為探險家，並唔係因為佢熱愛大海，而係因為佢憎西班牙嘅監獄。	547067	Christopher Columbus wasn't an explorer because he loved the sea. He was an explorer because he hated Spanish jails.
1881977	你唔使日日嚟呢度㗎。	237596	You don't have to come here every day.
1882026	佢偷咗我隻表。	297258	He stole my watch.
1882055	我住喺橫濱。	256310	I live in Yokohama.
1883161	我搵唔到阿Tim喎。	39666	I can't find Tim.
1883168	聽日我會問佢。	976668	Tomorrow, I will ask him.
1883446	真係可惜！	42149	What a shame!
1883671	做嘢咁搏命為乜啊？	41476	What's the sense of working so hard?
1884238	佢一啲禮貌都冇。	296359	He has no manners at all.
1884247	佢賺咗好多錢。	289561	He has earned a lot of money.
1884558	佢應承咗六點鐘嚟。	486963	He promised to be here at 6.
1888713	雨由琴晚開始一直落到而家。	26886	It's been raining since last night.
1888753	佢哋住喺邊度呀？	687608	Where do they live?
1889225	我最唔鍾意數學。	258918	I like math least of all.
1889385	呢度淨係得我一個人嘅啫。	61790	There's no one but me here.
1889390	我唔知要點做。	41903	I don't know how I should do it.
1891235	呢支玫瑰好靚呀。	60644	This rose is very beautiful.
1891258	我唔記得佢幾時搬咗去波士頓喎。	674478	I can't remember when he moved to Boston.
1891341	佢冇足夠嘅經驗。	1815767	She doesn't have enough experience.
1891364	阿Tom喺度睇緊書。	1660845	Tom is reading a book.
1891365	嗰個年青人係我哋嘅老師。	68270	That young man is our teacher.
1891379	佢好快就適應咗新嘅環境。	290229	He soon got used to the new surroundings.
1891604	我可唔可以借呢張CD呀？	61385	May I borrow this CD?
1891606	佢鍾意旅行，我都係喎。	374762	He likes traveling and so do I.
1891627	你好靚呀。	2446	How beautiful you are!
1891633	佢喺學校嘅成績好好。	285787	He has a good school record.
1892339	阿Tom唔知阿Mary係唔係鍾意佢。	1029084	Tom doesn't know whether Mary likes him or not.
1892589	我嘅諗法同佢嘅啱啱相反。	250878	My idea went against his.
1892593	我借呢本書畀你啊。	6897855	I'll lend you this book.
1892609	發生乜嘢事呀？	1649962	What's happened?
1892632	阿John想唔想睇韓國電影呀？	961938	Does John want to see a Korean movie?
1892639	阿爾巴尼亞想加入歐盟。	1802676	Albania wants to join the European Union.
1892675	呢個問題好難答。	46910	The question was too difficult to answer.
1894819	淨係得六個人嚟Party咋。	519109	Only six people came to the party.
1894860	琴日我俾人偷咗錢。	257714	I had some money stolen yesterday.
1894961	不作評論。	873323	No comment.
1895028	關於呢件事，等佢下次嚟我會話佢知㗎啦。	58898	I will tell him about it when he comes next time.
1895060	你係唔係經常嚟呀？	619636	Do you come here often?
1895123	聽聽吓收音機，我瞓著咗。	29766	I fell asleep while listening to the radio.
1895356	佢需要你。	1797685	She needs you.
1895362	阿Tom想了解阿Mary多啲。	1092521	Tom wanted to get to know Mary better.
1895532	我行唔慣遠路㗎喎。	278110	I am not accustomed to walking long distances.
1899356	佢鍾意睇住啲雀仔喺自己頭上飛嚟飛去。	301656	He likes to watch the birds fly above his head.
1899424	秘魯係南美洲嘅第三大國家，排喺巴西同埋阿根廷之後。	1815546	Peru is the third largest country in South America after Brazil and Argentina.
1899425	我要忘記佢。	1823248	I want to forget her.
1899452	唔該一杯咖啡。	62219	Could I have a cup of coffee?
1899459	德文冇冰島文咁難。	1780609	German is not as difficult as Icelandic.
1899469	月亮本身唔識發光㗎。	238825	The moon doesn't have light of its own.
1899480	你鍾意邊隻牌子嘅乳酪呀？	906703	What's your favorite brand of yogurt?
1899575	阿Tom喺度整緊花園。	1662292	Tom is clearing the garden.
1899578	食咗晏未呀？	31664	Have you finished eating your lunch?
1899632	嗰本書你畀咗邊個呀？	873570	To whom did you give the book?
1899650	我條喉俾魚骨骾親咗。	19356	I got a fish bone stuck in my throat.
1899659	佢間房幾時都係咁企理。	287454	His room is always tidy.
1899664	椰菜可以生食。	63177	Cabbage can be eaten raw.
1899671	碌卡得唔得呀？	711333	May I pay with a credit card?
1899681	佢哋放咗嗰個犯人。	305790	They released the prisoner.
1899683	佢琴日嚟探我哋。	313823	She came to see us yesterday.
1899708	我每日餵隻狗一次。	898526	I feed my dog once a day.
1899723	鈴木先生幾時離開日本呀？	460049	When will Mr. Suzuki be leaving Japan?
1899827	可唔可以幫我洗碗呀？	523898	Can you help me with the washing up?
1899869	阿Tom静静咁坐咗半個鐘。	1048505	Tom sat silently for 30 minutes.
1899902	阿Bob又見番佢喇。	33186	Bob saw him again.
1899930	興唔興奮呀？	953101	Are you excited?
1899964	好似咁嘅錯誤好容易被忽略㗎。	60429	Mistakes like these are easily overlooked.
1900008	阿Tom同阿Mary去咗獵鹿。	1446478	Tom and Mary went deer hunting.
1900025	佢應承咗琴晚去見佢㗎。	887344	She promised to meet him last night.
1900057	邊個喺度彈琴呀？	276269	Who is playing the piano?
1901818	醫護人員嘅工作就係要幫助嗰啲有需要嘅人士。	680132	Health workers aid people in need.
1901832	我哋越等越心急。	275313	The longer we waited, the more impatient we became.
1901835	唔係我哋做㗎。	41918	It's not us who did it.
1901836	你買咗啲乜嘢呀？	24674	What did you buy?
1901842	阿Jim嘅英文好過佢班上嘅其他同學仔。	53292	Jim is above any of his classmates in English.
1901847	撳嗰個掣就OK㗎喇。	69990	You have only to push the button.
1902054	比起現代音樂，我更加鍾意古典音樂。	1756432	I like classical music more than modern music.
1902129	如果你勤力啲學習，係有希望通過考試嘅。	15973	If you study earnestly, you can expect to pass the exam.
1902163	雪梨離呢度好遠㗎喎。	62130	Sydney is far from here.
1902198	唔好一邊行路一邊睇書。	320505	Do not read while walking.
1902283	你鍾意攞幾多就攞幾多。	52298	Take as much as you like.
1902652	睇睇下書，我瞓著咗。	261752	While I was reading, I fell asleep.
1902783	佢雖然年輕，但係好有經驗。	299095	He is young, but experienced.
1904496	攰死人喇！	1770346	I am tired!
1909039	你要信我啊。	1444839	You have to trust me.
1912308	幾時放學呀？	21543	When is school over?
1912319	冇晒廁紙喇。	38947	There's no toilet paper.
1912344	唔該攞兩支粉筆畀我。	40110	Please bring me two pieces of chalk.
1912445	你明白未呀？	403063	Do you understand?
1912492	唔好怪佢。	41775	Don't blame it on her.
1913054	我地懷疑佢喺度講緊大話。	249167	We suspect him of telling a lie.
1918138	我見到有個男人喺兩棵樹之間。	1148262	I see a man between the trees.
1919520	可唔可以喺度影相呀？	1048982	May I take pictures here?
1920726	棵樹生得好高喎。	43798	The tree grew very tall.
1920743	我洗緊碗而家。	258749	I'm washing the dishes.
1924921	冇用嘅。	42840	That won't work.
1927049	Book咗機票未呀？	318021	Have you already booked our seats on a plane?
1929129	佢地呢度乜嘢都有得賣。	838844	They sell everything here.
1929996	我會好掛住你嘅。	71629	I'll miss you very much.
1930002	喺呢種情況之下，我地冇辦法成功。	49782	Under such circumstances, we cannot succeed.
1936627	你唔攰呀？	9602	Are you not tired?
1936628	你哋唔攰呀？	9602	Are you not tired?
1939065	望住我對眼。	456317	Look into my eyes.
1944593	係唔係免費㗎？	322841	Is it free?
1947286	琴晚你喺唔喺屋企呀？	244748	Were you at home last night?
1947375	「下次喇。」佢講。	73647	"Next time," he said.
1952052	有冇人仲想食批呀？	30502	Does anyone want some more pie?
1953379	你信唔信佢呀？	776107	Do you trust her?
1953400	你支持定係反對戰爭呀？	15945	Are you for the war or against it?
1953401	我等咗冇幾耐阿Mary就嚟咗。	275302	I had not waited long before Mary came.
1953512	父母都希望自己嘅仔女可以快啲獨立。	269748	Parents hope their children will become independent as soon as possible.
1953750	人生絕對唔係只有失敗。	270583	Life is by no means a series of failures.
1954213	個Party一啲都唔好玩嘅。	50043	I didn't enjoy the party at all.
1954296	做你自己。	1490941	Be yourself.
1954415	阿Tom，你喺邊度呀？	1874312	Tom, where are you?
1954433	今日你好靚啊。	1209371	You look very beautiful today.
1954438	睇嚟你今日好似好happy喎。	456151	It seems that you are very happy today.
1954444	你係唔係講世界語㗎？	1230509	You speak Esperanto, right?
1956457	呢段音樂令我又想起嗰個女仔。	59638	This music reminds me of that girl.
1957563	琴晚呢個時候，我哋喺電影院入邊。	801026	Yesterday at this time, we were at the movie theater.
1957592	我啱啱由嗰邊嚟。	1619705	I just came from there.
1957628	我哋有一位教宗。	1790	We have a Pope.
1957749	係啦，你住喺邊度呀？	38058	By the way, where do you live?
1957839	你想去邊度我就帶你去邊度，你鍾意乜嘢我就買乜嘢畀你。	578276	I'll take you wherever you want to go and buy you whatever your heart desires.
1959299	佢應承咗三點鐘過嚟。	310167	She promised me that she would come at three.
1959309	佢用耳塞聽緊電台。	289268	He was listening to the radio with his earphone.
1959999	祝你美夢成真。	70394	I hope your wish will come true.
1963441	自從爺爺過咗身之後，佢就出咗國。	1404438	He left the country after his grandfather's death.
1966514	我哋住喺一間大圖書館附近。	249044	We live near a big library.
1966580	我哋大家都好清楚呢件事一定係佢做嘅。	41917	Everybody knows for sure that it was he who did it.
1966590	我好少飲酒。	252983	I don't drink much wine.
1968878	我係潮州人。	405525	I am Teochew.
1968878	我係潮州人。	2946396	I am a Teochew.
1970102	佢扮聽唔到我講野。	401694	He pretended not to hear me.
1970269	我哋為難民提供咗人道援助。	280812	We have supplied humanitarian aid to refugees.
1970313	我應承咗幫細佬做功課。	259579	I promised to help my brother with his homework.
1970422	原來阿Tom喺賊嚟嘅。	1092609	Tom turned out to be a thief.
1970427	呢本係書。	55399	This is a book.
1970462	我唔可以放棄㗎。	1654039	I can't give up.
1972466	而家嘅俄羅斯有好多問題。	3687367	Modern Russia has many problems.
1972491	噉，如果個個都由九樓跳落去，你都會跳呀？	1972489	And if everyone started jumping off the ninth floor, would you jump too?
1972501	收聲啊！	326527	Don't talk!
1972536	佢哋請咗好多私家偵探嚟調查呢單怪case。	263337	Private detectives were hired to look into the strange case.
1972764	冇人知道真相係點。	276592	No one knows the fact.
1974735	佢哋話我係老女人。	68157	They say that I'm an old woman.
1974736	佢喊咗出嚟。	313205	She began crying.
1974747	今晚我想整雞食啊。	799859	I'd like to cook chicken tonight.
1974756	佢好靚啊！	311886	How beautiful she is!
1976279	我哋好鍾意傾偈㗎。	326572	We enjoy talking.
1976287	佢做得啱。	1663860	She did the right thing.
1976310	幾多錢一斤呀？	474732	How much for half a kilo?
1977935	我想食啲清淡嘅嘢。	1830568	I'd like to eat something light.
1978055	我見到Jessie企喺嗰度。	509161	I saw Jessie standing there.
1985578	我永遠都唔會忘記你。	70926	I'll never forget you.
1985579	唔該可唔可以幫我喺多倫多國際機場附近book間房呀？	36817	Would you please reserve a room near the Toronto International Airport?
1985580	點解佢唔幫你呀？	1580211	Why didn't she help you?
1985581	阿Tom唔知Mary幾時會離開波士頓。	1029100	Tom doesn't know when Mary will leave Boston.
1985582	在場嘅所有人都俾佢嘅演講感動咗。	266825	All the people present were moved by his speech.
2026843	Tom仔好老實，唔識講大話。	37079	Tom is too honest a boy to tell a lie.
2026844	阿Tom人好老實，我鍾意佢。	37078	As Tom is honest, I like him.
2027829	阿Tom係個學生。	37077	Tom is a student.
2027908	阿Tom以前從來都唔食煙㗎，不過而家開始食咯。	37075	Tom never used to smoke, but he does now.
2027922	阿Tom好似舊石頭咁，一啲都唔識游水。	37074	Tom can swim no more than a stone can.
2027941	阿Tom本來諗住朝頭早早啲出發，點知瞓過咗龍。	37073	Tom expected to leave early in the morning, but he overslept.
2027945	阿Tom打爛咗個窗。	37071	Tom broke the window.
2027945	阿Tom打爛咗個窗。	37072	Tom broke the window pane.
2028052	阿Tom跑得好快。	37069	Tom can run fast.
2030149	阿Tom好後悔自己虛度咗咁多光陰。	37068	Tom regretted having wasted a great deal of his life.
2054871	我而家喺香港。	1210860	I'm in Hong Kong right now.
2055851	我未聽過佢喺人哋背後講人壞話。	308408	I've never heard her speak ill of others.
2057452	如果佢唔係嗮咗咁多時間，佢一早就已經做完啦。	529786	If he hadn't wasted time, he'd be finished by now.
2057455	佢想做女英雄。	382918	She wants to be a heroine.
2057461	呢個消息係唔係真㗎？	58401	Is this information right?
2057472	Susan爲咗表示佢好嬲，特登打爛咗個碟。	52395	Susan broke the dish on purpose to show her anger.
2057486	電話響咗，不過冇人聽。	1578606	The telephone rings, but nobody answers.
2057506	佢起得比平時早。	289078	He got up earlier than usual.
2057589	佢話佢會嚟。	304538	He says he will come.
2057607	一諗到好快就可以見到佢，我就好激動。	32421	I felt a thrill of joy at the thought of seeing her soon.
2065146	你自己嘅錢，鍾意點使咪點使囉。	16166	You are free to do as you please with your money.
2065161	冇可能係真嘅。	41566	That can't be true.
2065171	如果佢諗住公司會畀佢五日嘅有薪假期，咁佢就要失望喇。	455965	If she expects them to give her five days off work with pay, she's going to be disappointed.
2065183	樹上有隻雀仔喺度唱緊歌。	278169	A bird is singing in the tree.
2065233	男仔多數都鍾意棒球。	33312	Most boys like baseball.
2065320	佢媽咪嚟接佢喇。	287509	His mother came to pick him up.
2067277	佢突然間笑咗岀嚟。	316041	All of a sudden, she began to laugh.
2067278	如果冇辦法出席，唔該喺星期三之前通知我。	266829	Please let me know by Wednesday if you can't attend.
2067280	嗰種魚唔食得㗎。	950268	That fish is not edible.
2067282	點解你唔早講呀？	1191978	Why didn't you tell me that before?
2067286	你要食早餐啊。	16830	You need to have breakfast.
2067296	睇下呢部日本車。	942377	Look at this Japanese car.
2067308	呢頂帽都幾襯我噃。	57122	This hat suits me nicely.
2067334	佢哋啲蘋果冇我哋嘅咁甜。	1580112	Their apples aren't as tasty as ours.
2067348	你要俾多啲心機學習喇。	1079066	You have to study harder.
2067847	老竇唔俾我去睇演唱會啊。	319157	My father disapproved of my going to the concert.
2069390	有錢人未必比窮人幸福。	18538	The rich are not always happier than the poor.
2069414	Tom鍾意馬仔。	1557636	Tom likes ponies.
2069452	我今日好唔舒服，一日都冇食到嘢。	1792202	Today I did not eat as I feel so sick.
2075201	你幾時返屋企呀？	70296	What time do you go home?
2075242	佢哋堅持叫佢扯。	307324	They insist that he should go.
2076372	嗰個男人搶走咗Susan身上所有嘅錢。	45438	The man robbed Susan of all her money.
2076976	表面上佢係一個老師，其實佢係一個間諜。	295361	He works as a teacher, but actually he is a spy.
2077799	我哋可以即刻喐手。	1699279	We can do it right now.
2077800	我應該由邊個開始咧？	38004	Which shall I begin with?
2080635	我尋日啱啱收到你嘅信。	715851	I just got your letter yesterday.
2080714	重要嘅唔係你畢業於邊間大學，而係你喺學校期間學到啲乜嘢。	1396357	What's important isn't which university you've graduated from, but what you learned while you were there.
2093581	聽講佢死咗。	327916	I heard that he'd died.
2093584	我唔係叫咗你去剪頭髮嘅咩？	1961274	I thought I told you to cut your hair.
2104069	佢係我識嘅人入面最懶嘅一個。	1690427	He's the laziest person I know.
2104070	我識嘅人入面係佢最懶嘞。	1690427	He's the laziest person I know.
2104081	我要介紹阿Mary俾經理識。	1745177	I have to introduce Mary to the manager.
2104082	點解你會講呢個笑話嘅？	1665274	Why did you tell this joke?
2104084	你做乜講呢個笑話？	1665274	Why did you tell this joke?
2104085	我真係好肚餓。	52005	I am terribly hungry.
2104087	我餓死喇。	52005	I am terribly hungry.
2105087	施比受更為有福。	266181	It is more blessed to give than to receive.
2183241	你應該每日瞓八粒鐘。	1305895	You should sleep for eight hours a day.
2183250	我俾滾水淥親。	282143	I burned myself with boiling water.
2183255	我隻錶每日快一分鐘。	251022	My watch gains one minute a day.
2183260	呢把刀好利。	60761	This knife cuts well.
2226272	佢哋識唔識讀呢幾隻字呀？	305631	Are they able to read these words?
2226274	你啲中文學咗幾耐先學到咁好㗎？	1517416	How much time did it take you to learn Chinese so well?
2226283	佢搞掂咗之後就將啲架生擺埋咗喺一邊。	297069	He put his tools away after he had finished.
2226556	「我喺度諗緊首歌叫咩名好。」「首歌係點㗎？」「係咁嘅：『啦啦啦啦啦』。」	2171630	"I'm looking for a song name." "How does it go?" "It goes like da dada da da."
2227492	我好鐘意音樂。	256321	I like music very much.
2272617	你而家係大人嚟㗎喇，唔好再好似成個細路咁喇。	16386	Now that you are grown up, you must not behave like a child.
2272629	你唔好嬲我啦，我咁做都係為咗你㗎咋。	17374	Don't be angry with me, for I did it for your sake.
2272636	你嗰班有幾多人㗎？	17396	How many are there in your class?
2275468	「你係唔知定係根本就唔想知呀？」「我唔知，亦都唔想知。」	2124749	"Are you apathetic or just ignorant?" "I don't know and I don't care."
2336067	你點解喺度唱歌呀？	1776619	Why are you singing?
2336091	佢一見到我就大聲喊咗出嚟。	1060593	As soon as she saw me, she burst out crying.
2340471	佢好想成功。	300302	He wanted to succeed.
2340476	珠穆朗瑪峰嘅海拔有幾高？	65303	What is the height of Mt. Everest?
2349945	佢上個月辭咗份工。	315448	She quit her job last month.
2355740	我仲以爲你會高興添。	1961814	I thought you'd be pleased.
2479077	我哋去日本餐廳吖!	3600749	We're going to a Japanese restaurant!
2479077	我哋去日本餐廳吖!	2880172	Let's go to a Japanese restaurant!
2479171	佢唱女高音架。	3613765	She sings soprano.
2479171	佢唱女高音架。	3613766	He sings soprano.
2479183	你琴日買嗰啲嘢，可唔可以比我睇下呀？	71435	Will you show me what you bought yesterday?
2479205	今日好熱呀。	2561555	It's really hot today.
2479206	我唔怕死。	2561548	I'm not afraid of dying.
2479216	我搵緊眼鏡呀。	2544150	I'm looking for my glasses.
2479218	我好憎佢頂帽。	3605515	I hate her hat.
2479218	我好憎佢頂帽。	3605516	I hate his hat.
2577699	做，定唔做，呢個就係問題。	2577693	To be, or not to be, that is the question.
2577792	我思，故我在。	454514	I think, therefore I am.
2577795	我諗嘢，所以我喺度。	454514	I think, therefore I am.
2614843	我架車係紅色嘅。	2610583	My car is red.
2628312	咁多人死，唔見你死？	2210780	Why don't you just drop dead?
2688920	呢係一匹公馬定係母馬？	2535309	Is this a stallion or a mare?
2818389	唔該唱首歌啦。	27828	Please sing a song.
2820353	𡀲係書。	55399	This is a book.
2833948	佢連衫都冇除就跳咗入個湖度。	2833944	He plunged into the lake fully clothed.
2844435	有冇攪錯？	1152017	Are you kidding me?
2844435	有冇攪錯？	664250	What's wrong with you?
2844435	有冇攪錯？	1068952	How could this be?
2864415	早知到，就唔好借钱卑佢。	285039	You should have known better than to lend him money.
2962024	我唔鍾意綠茶。	253292	I don't care for green tea.
2962039	你係我識嘅人入面最醒目嗰個。	2540310	You're the smartest person I know.
2962043	對唔住呀，我咁蠢。	2195248	I'm sorry I'm such a dumbass.
2962052	佢係哈佛大學嘅生物學教授。	292356	He's a professor of biology at Harvard.
3081411	我有兩隻貓。	2412739	I have two cats.
3179100	而家中午。	3179083	It's midday.
3282796	我哋今晚出去食吖！	742090	Let's eat out tonight!
3282802	要窗口位吖唔該。	274252	I'd like a window seat, please.
3282807	你行得咁快，我跟唔到呀。	41502	I can't keep up with you if you walk so fast.
3283996	佢成日喺度呻話自己身體好差。	2460388	She's always complaining about her ill health.
3303134	我哋三個鐘之後見啦。	2713336	We'll meet in three hours.
3364352	我希望佢明同埋會由我啦。	3364334	I hope that he's understood and that he'll leave me be.
3364355	我今朝淨係食咗塊多士同飲咗杯咖啡咋。	3364310	I only had a piece of toast and a cup of coffee this morning.
3364379	歐洲同美國嘅一份自由貿易協定正喺度商議當中。	3364279	A free-trade agreement between Europe and the United States is currently under negotiation.
3364385	東歐嘅酒精消耗量高過西歐。	3364269	Alcohol consumption is higher in Eastern Europe than in Western Europe.
3364398	歐洲人每年平均飲十二點五公升嘅純酒精。	3364267	Europeans drink, on average, 12.5 liters of pure alcohol per year.
3364403	歐洲人係世界上最大嘅酒精消費者。	3364263	Europeans are the world's largest consumers of alcohol.
3364403	歐洲人係世界上最大嘅酒精消費者。	3364262	Europeans are the largest consumers of alcohol in the world.
3364412	你應該諗吓你退休。	3364236	You should think about your retirement.
3364415	我係網球俱樂部嘅會員。	255101	I am a member of the tennis club.
3364421	我好忙。	3016317	I am very busy.
3364441	我尋晚眼光光到天光呀。	3364443	Yesterday I couldn't sleep and stayed up all night.
3364448	做咩啫你！	3364470	Just what the heck are you doing?
3364478	柒少陣當幫忙啦。	3364485	Do me a favour; just stop being so fucking dumb for a minute.
3364489	條友都黐膠花嘅。	3364490	That guy is batshit crazy.
3364498	對唔住呀，不過我淨係識用呢種咁靚嘅語言講一句嘢咋。	3364493	I'm sorry, but the only thing I know how to say in this beautiful language is this sentence.
3364504	真係唔好彩，我買唔起我所有依家要嘅嘢。	3011015	Unfortunately, I can't afford to buy everything I need right now.
3364507	唔好浪費時間。	264025	Don't waste time.
3364508	唔好嘥時間。	264025	Don't waste time.
3364509	你唔好再大嘥啲？	3364510	Gosh, can you be more wasteful?
3364517	咩聲嚟？	502823	What's that sound?
3364533	你妒忌。	2255271	You were jealous.
3364538	佢心口好多毛。	2192613	He has a hairy chest.
3364543	你個傷風記住快啲好返呀，你下個禮拜就又要準備好㗎啦，我哋冇咗你唔得㗎。	3363273	Make sure you get rid of your cold. You've got to be ready again next week. We can't do without you.
3364553	你需唔需要我哋嘅協助？	2644137	Do you need our assistance?
3364554	唔好喺冰上面跣親呀。	3022625	Don't slip on the ice.
3364674	等到綠燈先好過馬路呀。	464318	Wait for the green signal before starting to cross.
3412311	嗰座橋好靚。	68450	That bridge is very beautiful.
3463030	佢好少寫信俾佢老豆。	293037	He seldom writes to his father.
3465133	我慣咗通頂做嘢。	259591	I'm used to working all night.
3465134	我慣咗通宵做嘢。	259591	I'm used to working all night.
3465153	我呀妹係護士。	2779109	My sister is a nurse.
3465155	佢八月二十一號生日。	287129	His birthday is August 21st.
